SessionId	ItemId	CatId	Time
11298569	214641819	1	1411509637.635
11298569	214641810	1	1411509701.414
11298569	214641821	1	1411509733.941
11298569	214852192	1	1411509827.283
11298573	214544587	1	1411542740.823
11298573	214700754	1	1411543479.851
11298573	214670158	1	1411543572.879
11298573	214695107	1	1411543661.568
11298573	214700743	1	1411544145.512
11298574	214574777	2	1411712506.719
11298574	214667915	2	1411712572.831
11298574	214569716	2	1411712600.289
11298574	214834989	2	1411712688.126
11298574	214829822	2	1411712770.361
11298574	214837877	2	1411712791.602
11298576	214774676	2	1411552284.528
11298576	214551909	2	1411552502.566
11298577	214579755	2	1411558186.758
11298577	214543599	2	1411558427.156
11298577	214543552	2	1411558448.943
11298578	214558997	2	1411705403.141
11298578	214657449	2	1411705586.612
11298579	214842579	2	1411821566.69
11298579	214691454	0	1411821677.295
11298579	214691454	0	1411822500.549
11298579	214842579	2	1411822672.923
11298584	214697079	4	1411810176.36
11298584	214697079	4	1411810279.006
11298587	214717569	1	1411731566.213
11298587	214717569	1	1411731685.498
11298587	214551780	4	1411732091.561
11298587	214510108	2	1411733925.171
11298593	214844364	1	1411663555.534
11298593	214844364	1	1411663588.283
11298593	214844364	1	1411663601.191
11298593	214844364	1	1411663610.457
11298593	214844364	1	1411663619.123
11298596	214567327	0	1411834253.08
11298596	214567327	0	1411834257.654
11298596	214567327	0	1411834377.076
11298596	214567327	0	1411834380.052
11298596	214568120	0	1411834437.152
11298596	214568120	0	1411834442.921
11298601	214706124	0	1411716412.077
11298601	214716635	6	1411716473.709
11298601	214678835	6	1411716475.126
11298601	214579466	4	1411716496.542
11298601	214545585	4	1411719741.387
11298601	214717751	4	1411719755.005
11298621	214651824	0	1411654773.177
11298621	214651839	5	1411654837.663
11298621	214651837	5	1411654856.74
11298636	214853657	1	1411729879.398
11298636	214628919	1	1411730188.78
11298638	214840760	0	1411638681.602
11298638	214844205	7	1411638786.455
11298641	214754625	1	1411750777.38
11298641	214774689	1	1411751036.547
11298646	214714663	6	1411642397.308
11298646	214859788	6	1411642397.341
11298646	214859488	6	1411642407.742
11298646	214859454	6	1411642410.485
11298646	214859462	6	1411642410.494
11298647	214718220	3	1411566115.988
11298647	214718220	3	1411566420.134
11298648	214851326	3	1411757342.218
11298648	214851326	3	1411757391.21
11298651	214676610	1	1411747681.121
11298651	214676610	1	1411747691.325
11298651	214864432	1	1411747846.362
11298651	214530729	1	1411747884.873
11298652	214862507	2	1411574418.108
11298652	214848864	2	1411574577.454
11298652	214862507	2	1411574582.999
11298657	214725549	1	1411703410.31
11298657	214849747	1	1411703443.632
11298657	214578350	1	1411703476.446
11298657	214829102	1	1411705855.962
11298657	214561991	1	1411705866.719
11298667	214774693	1	1411549754.532
11298667	214774704	1	1411549805.308
11298667	214774704	1	1411549877.272
11298667	214774695	1	1411549889.835
11298667	214774704	1	1411549907.206
11298667	214774704	1	1411549933.212
11298667	214552502	1	1411549956.708
11298667	214774704	1	1411549968.651
11298667	214774693	1	1411549994.289
11298667	214774704	1	1411551471.217
11298682	214853424	1	1411814809.365
11298682	214853424	1	1411815792.711
11298683	214857489	2	1411580905.442
11298683	214596330	2	1411580990.057
11298683	214849104	9	1411581220.131
11298683	214644219	9	1411581250.878
11298683	214849104	9	1411581292.651
11298683	214857144	9	1411581395.834
11298683	214857129	9	1411581447.234
11298683	214857144	9	1411581511.145
11298683	214850936	3	1411581610.317
11298684	214853077	3	1411660610.064
11298684	214853096	3	1411660614.935
11298684	214853077	3	1411660634.368
11298684	214853096	3	1411660650.954
11298684	214853077	3	1411660680.827
11298684	214853096	3	1411660729.571
11298684	214853096	3	1411660774.458
11298684	214853077	3	1411660786.41
11298684	214853096	3	1411660807.877
11298684	214853096	3	1411660874.675
11298689	214541355	2	1411833231.16
11298689	214541355	2	1411833233.631
11298703	214850297	7	1411812237.291
11298703	214748295	7	1411812319.848
11298703	214850297	7	1411812512.665
11298703	214748295	7	1411812723.732
11298703	214753505	7	1411812854.817
11298703	214645965	7	1411812906.363
11298703	214753505	7	1411812921.512
11298703	214753505	7	1411813669.569
11298703	214850297	7	1411814288.178
11298703	214748295	7	1411814615.213
11298703	214753505	7	1411814657.919
11298703	214850679	7	1411815303.461
11298703	214850677	7	1411815365.388
11298703	214850679	7	1411815398.794
11298703	214850677	7	1411815431.783
11298703	214850679	7	1411815466.088
11298706	214853730	3	1411832016.442
11298706	214853730	3	1411832856.103
11298706	214555500	3	1411833182.641
11298706	214820345	3	1411833190.724
11298706	214853730	3	1411833263.087
11298708	214674431	5	1411746623.791
11298708	214563253	5	1411746629.365
11298708	214563253	5	1411746651.774
11298708	214848110	5	1411746674.037
11298708	214676032	5	1411746742.95
11298708	214563253	5	1411746771.09
11298712	214751964	11	1411726481.06
11298712	214751964	11	1411726490.869
11298714	214851287	2	1411631691.789
11298714	214851590	2	1411631721.9
11298714	214851017	2	1411631770.462
11298718	214553865	3	1411828190.238
11298718	214558254	3	1411828225.055
11298718	214575084	3	1411828232.148
11298718	214705147	3	1411828232.244
11298718	214716626	3	1411828235.376
11298718	214829368	3	1411828238.722
11298718	214717087	3	1411828243.757
11298718	214561479	3	1411828249.336
11298718	214558254	3	1411828373.841
11298723	214844454	5	1411813023.813
11298723	214844454	5	1411813057.208
11298732	214668275	1	1411641287.046
11298732	214835126	1	1411642519.172
11298732	214676570	1	1411642594.996
11298733	214711642	5	1411668343.428
11298733	214550062	5	1411668373.491
11298748	214850630	0	1411830335.304
11298748	214712132	0	1411830588.513
11298748	214712132	0	1411830690.412
11298748	214850630	0	1411830726.976
11298752	214840449	2	1411644873.477
11298752	214840449	2	1411646122.014
11298753	214840449	2	1411702556.994
11298753	214672980	2	1411702630.704
11298756	214546029	2	1411581398.558
11298756	214546029	2	1411581433.214
11298756	214546031	2	1411581667.304
11298757	214546029	2	1411641043.235
11298757	214546029	2	1411641259.334
11298757	214546029	2	1411641260.028
11298757	214546029	2	1411641618.913
11298758	214675925	5	1411717739.348
11298758	214675925	5	1411717746.597
11298759	214675925	5	1411725033.719
11298759	214675925	5	1411725042.284
11298761	214507331	6	1411716187.796
11298761	214507331	6	1411716619.67
11298763	214709722	6	1411805580.549
11298763	214836320	6	1411805848.901
11298772	214600580	2	1411754058.635
11298772	214601160	2	1411754718.116
11298781	214560405	2	1411551110.941
11298781	214556992	2	1411553712.679
11298781	214556992	2	1411553779.075
11298782	214556992	2	1411618290.239
11298782	214560405	2	1411618473.368
11298782	214560405	2	1411618570.356
11298793	214839958	2	1411751566.611
11298793	214839958	2	1411751628.406
11298796	214602395	5	1411818246.013
11298796	214602395	5	1411818279.121
11298801	214676535	1	1411721516.491
11298801	214676580	1	1411721696.871
11298803	214670150	1	1411595630.425
11298803	214670150	1	1411595633.732
11298807	214853094	3	1411754637.504
11298807	214853248	3	1411754696.126
11298807	214853094	3	1411755311.05
11298817	214642027	2	1411725119.134
11298817	214642027	2	1411725191.283
11298818	214716643	1	1411737735.012
11298818	214716643	1	1411737737.313
11298818	214716643	1	1411737769.935
11298818	214716643	1	1411737771.27
11298818	214716643	1	1411737980.025
11298818	214716643	1	1411738094.468
11298818	214700885	1	1411738178.565
11298818	214700885	1	1411738180.547
11298818	214716643	1	1411738204.362
11298818	214700885	1	1411738597.84
11298818	214700885	1	1411738600.395
11298818	214716643	1	1411738735.9
11298818	214716643	1	1411738737.279
11298819	214587804	7	1411736067.795
11298819	214587804	7	1411736125.765
11298821	214545821	2	1411652041.683
11298821	214545821	2	1411652537.063
11298822	214697537	0	1411715097.087
11298822	214697495	0	1411715129.647
11298829	214708372	6	1411745814.706
11298829	214508287	6	1411745890.12
11298829	214684093	6	1411745898.17
11298831	214820345	3	1411755929.571
11298831	214850938	3	1411756076.217
11298831	214850743	3	1411756159.767
11298831	214561485	3	1411756283.259
11298831	214861464	0	1411756309.811
11298831	214851290	3	1411756433.585
11298831	214853385	3	1411756653.672
11298831	214613705	3	1411756703.791
11298831	214835426	3	1411756752.447
11298831	214718169	3	1411756917.262
11298831	214857759	3	1411756926.674
11298831	214581607	3	1411757082.629
11298831	214690130	7	1411757168.531
11298831	214684725	3	1411757231.541
11298831	214711952	0	1411757253.731
11298831	214748257	3	1411757270.621
11298831	214835205	9	1411757512.862
11298831	214716242	9	1411757581.891
11298831	214716245	9	1411757619.862
11298831	214849455	3	1411757845.232
11298831	214853210	3	1411757905.888
11298831	214854148	3	1411757977.89
11298832	214848999	1	1411831258.772
11298832	214850938	3	1411831388.163
11298832	214850743	3	1411831425.522
11298832	214853855	0	1411831483.452
11298832	214748257	3	1411831626.064
11298832	214835199	9	1411831724.687
11298832	214548793	1	1411832266.05
11298832	214861603	0	1411832486.462
11298832	214676578	1	1411832546.842
11298832	214861603	0	1411832568.639
11298832	214853143	1	1411832589.83
11298832	214861603	0	1411832652.439
11298832	214708271	7	1411833096.99
11298832	214854352	0	1411833772.959
11298832	214848307	0	1411833934.782
11298832	214836506	0	1411833952.413
11298832	214836506	0	1411834025.125
11298832	214836506	0	1411834091.625
11298832	214853855	0	1411834376.265
11298832	214684725	3	1411834395.824
11298832	214853855	0	1411834408.496
11298832	214684725	3	1411834421.236
11298832	214861603	0	1411834469.667
11298834	214507331	6	1411661468.599
11298834	214684093	6	1411661470.699
11298839	214846560	2	1411793625.974
11298839	214846560	2	1411793638.664
11298843	214846031	1	1411742764.411
11298843	214850949	1	1411742826.744
11298843	214832460	8	1411743142.81
11298844	214684730	1	1411558776.958
11298844	214684730	1	1411558798.486
11298849	214569727	5	1411580786.395
11298849	214569727	5	1411580789.141
11298852	214844242	9	1411567052.319
11298852	214844235	7	1411567072.568
11298852	214842377	7	1411567093.23
11298852	214842377	7	1411567112.994
11298852	214844235	7	1411567195.194
11298858	214829312	2	1411629053.572
11298858	214546123	2	1411629522.961
11298866	214856690	1	1411627259.486
11298866	214856690	1	1411627518.891
11298866	214856690	1	1411627520.419
11298866	214856690	1	1411627692.517
11298866	214856690	1	1411627694.324
11298866	214856690	1	1411627837.893
11298874	214855200	8	1411546056.294
11298874	214662677	8	1411546119.128
11298878	214543494	2	1411844186.819
11298878	214539315	2	1411844222.394
11298879	214644549	5	1411527809.542
11298879	214563337	3	1411528505.771
11298884	214612708	5	1411576515.423
11298884	214844439	5	1411576536.667
11298886	214826662	4	1411535191.791
11298886	214826668	4	1411535299.691
11298886	214826662	4	1411535342.877
11298886	214826668	4	1411535346.785
11298887	214845489	1	1411808267.355
11298887	214856606	1	1411808334.37
11298887	214856608	1	1411808371.013
11298887	214819779	1	1411808416.075
11298902	214691531	0	1411637784.021
11298902	214843505	2	1411638030.614
11298902	214691531	0	1411638124.883
11298902	214843505	2	1411638134.04
11298903	214847649	6	1411675397.05
11298903	214847649	6	1411675416.262
11298906	214853090	3	1411734680.004
11298906	214853090	3	1411734683.707
11298917	214836830	2	1411727031.569
11298917	214687685	2	1411727133.852
11298918	214705012	1	1411747064.914
11298918	214705012	1	1411747126.79
11298918	214705018	1	1411747240.348
11298922	214531359	0	1411543562.61
11298922	214644560	0	1411543612.342
11298924	214696826	5	1411570806.888
11298924	214696826	5	1411570976.671
11298926	214648256	1	1411620470.712
11298926	214639470	1	1411620536.989
11298936	214774678	2	1411658766.051
11298936	214849301	2	1411658818.348
11298938	214684734	1	1411547489.985
11298938	214695253	1	1411547553.502
11298939	214851600	4	1411738476.849
11298939	214851600	4	1411738489.661
11298939	214533480	4	1411738597.938
11298939	214533480	4	1411738675.126
11298939	214533480	4	1411738732.414
11298947	214854146	3	1411718868.478
11298947	214854262	3	1411718911.293
11298953	214535092	7	1411710431.235
11298953	214847486	7	1411710449.237
11298953	214535092	7	1411710492.015
11298954	214716975	1	1411749491.904
11298954	214819468	1	1411749597.68
11298954	214716937	1	1411749660.759
11298954	214716986	1	1411749678.105
11298954	214819468	1	1411750188.131
11298954	214819468	1	1411751213.913
11298954	214716937	1	1411751224.25
11298972	214575665	3	1411710405.638
11298972	214557695	0	1411710553.474
11298979	214687839	5	1411822496.421
11298979	214687839	5	1411822510.221
11298989	214567329	3	1411725443.357
11298989	214743339	3	1411725500.183
11299001	214854570	1	1411759032.786
11299001	214716990	1	1411759095.991
11299001	214716997	1	1411759113.864
11299001	214716928	1	1411759143.16
11299001	214717003	1	1411759207.712
11299001	214717003	1	1411759236.077
11299001	214717003	1	1411759396.419
11299004	214690770	0	1411641523.236
11299004	214845577	1	1411641640.832
11299004	214845577	1	1411641664.998
11299004	214848795	1	1411641732.943
11299004	214845577	1	1411641745.785
11299004	214845579	1	1411641806.313
11299004	214846033	1	1411641862.054
11299006	214834922	1	1411556425.661
11299006	214856831	1	1411556523.224
11299006	214856672	1	1411556590.764
11299006	214834925	1	1411556633.559
11299008	214853248	3	1411568609.748
11299008	214853248	3	1411568613.74
11299009	214853248	3	1411573762.957
11299009	214853248	3	1411573765.526
11299014	214701782	6	1411811223.599
11299014	214701782	6	1411811539.408
11299014	214701782	6	1411811643.622
11299014	214701782	6	1411811856.195
11299016	214553840	2089615685	1411747091.385
11299016	214553840	2089615685	1411747141.694
11299029	214845373	8	1411635001.66
11299029	214845373	8	1411635237.122
11299029	214855205	8	1411635537.932
11299029	214855063	8	1411635997.028
11299029	214845401	8	1411636041.453
11299032	214690796	3	1411575243.324
11299032	214558397	3	1411575346.254
11299033	214717010	1	1411576662.893
11299033	214849747	1	1411576695.668
11299036	214547752	6	1411843895.917
11299036	214547752	6	1411843897.894
11299037	214547752	6	1411849775.963
11299037	214547752	6	1411849777.256
11299043	214671950	7	1411674747.899
11299043	214671950	7	1411674799.296
11299057	214854262	3	1411797976.986
11299057	214854262	3	1411797989.312
11299057	214839962	3	1411798153.414
11299057	214853715	3	1411798199.376
11299057	214853094	3	1411798877.676
11299057	214853094	3	1411798882.083
11299057	214854358	3	1411798979.725
11299063	214531359	0	1411622755.386
11299063	214531359	0	1411622757.974
11299072	214700878	5	1411826287.44
11299072	214853120	6	1411826618.073
11299078	214856572	1	1411651388.035
11299078	214819740	1	1411651870.81
11299081	214557043	1	1411565789.586
11299081	214648603	1	1411565882.813
11299082	214586743	0	1411631686.363
11299082	214753515	3	1411631721.643
11299082	214819380	3	1411634259.153
11299083	214842268	7	1411745510.215
11299083	214848264	7	1411746156.935
11299083	214848266	7	1411746389.672
11299083	214586983	7	1411746570.953
11299083	214586983	7	1411746686.588
11299083	214842380	7	1411746770.245
11299083	214842320	7	1411746814.229
11299084	214839026	2	1411641820.207
11299084	214712550	2	1411641877.552
11299084	214670002	2	1411641983.356
11299088	214853848	3	1411667833.755
11299088	214853848	3	1411667863.889
11299091	214694595	1	1411719621.93
11299091	214694634	1	1411719677.299
11299091	214694572	1	1411719732.421
11299091	214694546	1	1411719753.462
11299091	214705003	1	1411720259.064
11299091	214829437	1	1411720359.561
11299091	214829435	1	1411720400.961
11299093	214534457	6	1411715289.951
11299093	214534457	6	1411715402.168
11299094	214851163	3	1411638748.667
11299094	214716671	3	1411638795.844
11299094	214858914	3	1411638823.669
11299094	214837860	2	1411638910.882
11299094	214587174	9	1411638979.158
11299096	214705093	6	1411577270.955
11299096	214831976	6	1411577376.827
11299096	214846963	6	1411577503.489
11299098	214744768	5	1411841342.289
11299098	214532107	0	1411841449.401
11299098	214550092	0	1411841500.909
11299098	214550092	0	1411841501.055
11299098	214744768	5	1411841561.374
11299109	214687768	5	1411801012.162
11299109	214674433	5	1411801075.079
11299111	214835602	4	1411710370.928
11299111	214555590	4	1411710388.046
11299111	214555590	4	1411710408.304
11299112	214851135	2	1411569805.827
11299112	214851135	2	1411570001.919
11299114	214857088	7	1411566276.489
11299114	214586949	7	1411566409.462
11299114	214857090	7	1411566515.638
11299122	214700606	1	1411805055.121
11299122	214700606	1	1411805379.291
11299122	214700758	1	1411805450.262
11299122	214838501	1	1411805490.545
11299123	214850405	3	1411580818.858
11299123	214853992	3	1411580857.915
11299123	214850405	3	1411580873.824
11299123	214851748	3	1411580933.111
11299123	214853992	3	1411580958.107
11299123	214850760	3	1411581083.98
11299123	214853865	3	1411581138.553
11299123	214853227	3	1411581198.595
11299123	214850936	3	1411581310.801
11299123	214716714	3	1411581681.82
11299123	214556055	3	1411581772.299
11299123	214685049	3	1411581796.249
11299126	214568111	0	1411826031.316
11299126	214686547	3	1411828735.876
11299131	214532349	0	1411827115.499
11299131	214586867	2	1411827412.908
11299131	214676413	1	1411827773.177
11299131	214849920	1	1411827960.932
11299131	214609348	1	1411828218.79
11299131	214541525	6	1411828403.161
11299131	214688672	6	1411828553.962
11299131	214688672	6	1411828721.216
11299131	214541525	6	1411828774.148
11299131	214718218	6	1411828837.466
11299131	214688672	6	1411828934.551
11299131	214718218	6	1411828976.96
11299131	214688672	6	1411829015.877
11299131	214718218	6	1411829064.874
11299131	214688672	6	1411829095.049
11299131	214835235	6	1411829263.32
11299131	214688300	6	1411829316.367
11299131	214688711	6	1411829374.413
11299131	214688295	6	1411829448.862
11299131	214688711	6	1411829477.042
11299131	214688300	6	1411829528.84
11299131	214688295	6	1411829554.223
11299131	214835235	6	1411829591.279
11299134	214851032	1	1411645259.288
11299134	214606387	1	1411645292.879
11299134	214851032	1	1411645383.383
11299137	214508287	6	1411630122.595
11299137	214508287	6	1411630155.452
11299139	214686853	3	1411824034.618
11299139	214686853	3	1411824047.444
11299143	214717406	6	1411580899.226
11299143	214838259	6	1411580985.105
11299146	214708305	4	1411642088.611
11299146	214826662	4	1411644246.989
11299146	214708305	4	1411644547.902
11299148	214829722	2	1411652039.614
11299148	214554135	2	1411652089.981
11299152	214858689	3	1411645508.42
11299152	214853182	3	1411645538.075
11299152	214853182	3	1411645681.759
11299156	214531907	2	1411559794.638
11299156	214535653	2	1411559830.72
11299156	214531907	2	1411560035.605
11299159	214857463	4	1411530372.021
11299159	214539202	4	1411530470.267
11299159	214539204	4	1411530494.186
11299159	214539202	4	1411530516.022
11299159	214826722	4	1411530544.993
11299159	214826724	4	1411530610.292
11299159	214601441	2	1411530815.663
11299159	214601447	2	1411531009.528
11299159	214602534	2	1411531274.688
11299159	214602536	2	1411531339.836
11299159	214602538	2	1411531361.067
11299159	214510108	2	1411531401.38
11299159	214602572	2	1411531533.214
11299159	214857637	4	1411531660.167
11299159	214857662	4	1411531778.72
11299159	214712036	4	1411531935.109
11299159	214857645	4	1411531995.168
11299159	214712036	4	1411532078.972
11299159	214712053	4	1411532106.121
11299159	214712057	4	1411532154.866
11299159	214712060	4	1411532188.461
11299159	214709657	4	1411532293.021
11299159	214712062	4	1411532496.291
11299159	214709597	4	1411532691.58
11299159	214857652	4	1411532766.324
11299159	214857654	4	1411532894.661
11299159	214857656	4	1411533090.626
11299159	214847368	4	1411533238.192
11299159	214837419	4	1411534218.554
11299159	214837417	4	1411534489.212
11299159	214837430	4	1411534586.054
11299169	214774687	6	1411581282.57
11299169	214774661	6	1411581282.585
11299169	214774659	6	1411581282.73
11299169	214554155	6	1411581282.753
11299169	214847649	6	1411581429.125
11299169	214601231	7	1411582631.099
11299177	214717061	2	1411532773.555
11299177	214717061	2	1411532886.807
11299181	214650585	1	1411662221.152
11299181	214852235	1	1411662446.738
11299181	214695013	1	1411663274.516
11299181	214844297	1	1411663763.363
11299181	214554167	1	1411663931.13
11299193	214845917	3	1411621215.003
11299193	214718385	0	1411621406.836
11299193	214716667	3	1411621466.132
11299193	214853702	3	1411621490.177
11299193	214846007	0	1411621745.998
11299194	214629324	1	1411759624.245
11299194	214862317	1	1411760468.37
11299217	214694105	5	1411673792.071
11299217	214694105	5	1411673815.811
11299217	214694105	5	1411673822.081
11299217	214694105	5	1411673830.813
11299218	214850788	3	1411577912.266
11299218	214586432	3	1411577942.967
11299222	214835126	1	1411670670.629
11299222	214835126	1	1411671985.596
11299222	214639815	1	1411672100.631
11299222	214835126	1	1411672127.389
11299241	214558198	9	1411651986.582
11299241	214856713	0	1411652348.042
11299242	214857577	2	1411652639.199
11299242	214552207	2	1411652708.66
11299247	214774661	6	1411652648.853
11299247	214774687	6	1411652668.181
11299247	214847495	2	1411652826.072
11299252	214826711	3	1411547031.037
11299252	214554707	3	1411547061.105
11299252	214538582	3	1411547207.715
11299254	214711965	1	1411718538.949
11299254	214711965	1	1411721388.453
11299268	214839313	1	1411721810.765
11299268	214861498	1	1411722039.082
11299289	214854118	3	1411821657.104
11299289	214853698	0	1411821862.491
11299289	214849020	0	1411821902.664
11299289	214853709	3	1411821952.492
11299289	214829387	3	1411822149.681
11299289	214854538	0	1411822183.255
11299289	214849284	3	1411822195.755
11299289	214665277	3	1411822198.098
11299289	214851290	3	1411822209.812
11299289	214707995	3	1411822217.279
11299289	214849312	3	1411822318.748
11299289	214854118	3	1411823407.504
11299298	214826835	1	1411751303.14
11299298	214850285	1	1411751368.316
11299298	214845579	1	1411751414.194
11299298	214850285	1	1411751420.286
11299298	214850295	1	1411751429.767
11299298	214850282	1	1411751467.915
11299298	214850285	1	1411751555.694
11299298	214850285	1	1411751675.2
11299298	214850295	1	1411751691.135
11299298	214850285	1	1411751708.476
11299298	214710097	0	1411751770.3
11299298	214819378	3	1411751891.763
11299298	214851133	3	1411751929.096
11299298	214856550	0	1411752067.884
11299298	214676306	3	1411752496.72
11299301	214640516	1	1411538238.463
11299301	214560420	1	1411538269.674
11299301	214845410	1	1411538298.178
11299302	214557223	3	1411578551.888
11299302	214859300	3	1411578580.644
11299302	214850405	3	1411578666.493
11299302	214851748	3	1411578683.955
11299302	214853992	3	1411578695.396
11299302	214851748	3	1411578738.249
11299302	214850405	3	1411578756.306
11299302	214853195	3	1411578790.731
11299302	214853227	3	1411578899.065
11299302	214854146	3	1411578951.426
11299302	214717247	0	1411579363.907
11299302	214851122	0	1411579405.816
11299302	214853713	0	1411579462.356
11299302	214844372	0	1411579692.451
11299303	214716110	0	1411727450.03
11299303	214854527	3	1411727507.4
11299308	214850482	5	1411571484.724
11299308	214850458	5	1411571995.676
11299308	214850452	5	1411572153.47
11299308	214850482	5	1411572236.189
11299308	214850482	5	1411572346.855
11299308	214850482	5	1411572367.647
11299313	214563182	2	1411579453.923
11299313	214563182	2	1411579461.244
11299317	214688115	1	1411569923.978
11299317	214711029	1	1411570220.867
11299317	214829259	1	1411573529.553
11299317	214834972	1	1411574012.139
11299317	214829259	1	1411574229.729
11299317	214534187	0	1411574489.554
11299317	214534187	0	1411574585.92
11299317	214848343	1	1411574626.511
11299317	214829259	1	1411574827.381
11299317	214711029	1	1411575235.816
11299317	214829259	1	1411576354.126
11299324	214572418	2	1411822703.255
11299324	214717496	2	1411823480.757
11299331	214675920	1	1411621185.916
11299331	214864895	1	1411621244.679
11299336	214853090	3	1411793982.326
11299336	214853077	3	1411794015.227
11299336	214853090	3	1411794054.239
11299336	214551624	0	1411794344.635
11299359	214716965	1	1411810519.539
11299359	214854626	1	1411810592.036
11299362	214678027	2	1411474470.118
11299362	214678027	2	1411474472.588
11299369	214850630	0	1411632846.764
11299369	214850630	0	1411632849.049
11299381	214686071	2	1411618173.056
11299381	214686069	2	1411618201.903
11299382	214853094	3	1411702214.37
11299382	214853105	3	1411702253.837
11299393	214510453	5	1411494480.121
11299393	214510453	5	1411494656.211
11299397	214685728	4	1411646603.472
11299397	214685728	4	1411646638.052
11299399	214684730	1	1411480041.948
11299399	214849318	0	1411480562.835
11299399	214849318	0	1411480584.251
11299399	214849318	0	1411480658.697
11299399	214684730	1	1411480890.429
11299399	214853420	1	1411481255.204
11299399	214820190	1	1411481403.268
11299399	214684730	1	1411481437.781
11299399	214853422	1	1411481824.245
11299399	214845581	1	1411481859.029
11299399	214849342	1	1411482234.188
11299399	214668219	1	1411482275.299
11299399	214819472	1	1411482349.532
11299399	214668219	1	1411482394.818
11299399	214849342	1	1411482423.224
11299399	214849318	0	1411482568.155
11299402	214567329	3	1411574213.534
11299402	214567329	3	1411574258.435
11299402	214854264	3	1411574258.523
11299406	214859660	1	1411736570.248
11299406	214859730	1	1411736753.167
11299413	214853094	3	1411715965.335
11299413	214852978	3	1411716015.853
11299428	214547923	5	1411802475.402
11299428	214547923	5	1411803083.699
11299428	214547878	5	1411803199.309
11299429	214687905	3	1411555931.801
11299429	214687905	3	1411555948.258
11299429	214687905	3	1411555949.475
11299429	214687905	3	1411555950.657
11299429	214687905	3	1411555953.013
11299429	214687905	3	1411555954.816
11299429	214695525	3	1411555959.521
11299429	214695525	3	1411555998.908
11299429	214695525	3	1411556000.228
11299429	214572596	3	1411556347.509
11299432	214708980	0	1411578890.466
11299432	214677879	2	1411578905.827
11299432	214708980	0	1411579086.667
11299436	214697750	1	1411629475.548
11299436	214832561	1	1411629771.073
11299437	214548174	0	1411531637.812
11299437	214548174	0	1411531681.435
11299439	214744265	6	1411766975.988
11299439	214835439	6	1411767809.659
11299439	214744265	6	1411767866.225
11299439	214831976	6	1411767918.231
11299439	214831976	6	1411767977.34
11299439	214838842	6	1411768011.982
11299442	214859034	7	1411792557.771
11299442	214858631	7	1411792570.657
11299449	214668759	2	1411597360.581
11299449	214695476	2	1411597411.202
11299449	214774676	2	1411597457.111
11299449	214774682	2	1411597495.935
11299449	214667915	2	1411597518.9
11299449	214839954	2	1411597559.102
11299449	214839954	2	1411597618.723
11299449	214774682	2	1411597674.105
11299452	214853077	3	1411586287.123
11299452	214853077	3	1411588219.263
11299454	214829032	2	1411634123.593
11299454	214849295	2	1411634192.178
11299454	214717427	2	1411634207.633
11299456	214861427	1	1411792762.079
11299456	214861172	1	1411792812.567
11299463	214853094	3	1411624564.247
11299463	214851326	3	1411624582.412
11299469	214552134	2	1411798319.623
11299469	214552134	2	1411798491.378
11299469	214657430	2	1411798585.326
11299472	214844347	3	1411560141.092
11299472	214844347	3	1411560321.884
11299473	214531393	0	1411717459.517
11299473	214706147	1	1411717608.195
11299481	214584834	2	1411756868.671
11299481	214840740	0	1411757005.983
11299487	214845579	1	1411838733.999
11299487	214850285	1	1411838805.688
11299487	214684734	1	1411838938.066
11299487	214845579	1	1411838969.03
11299489	214545440	1	1411843332.368
11299489	214545500	1	1411843423.046
11299489	214851225	1	1411843531.036
11299489	214677656	1	1411843665.705
11299491	214846511	2	1411653641.148
11299491	214846511	2	1411653643.812
11299494	214582104	4	1411804436.5
11299494	214836219	4	1411804464.617
11299497	214853465	1	1411661730.235
11299497	214853465	1	1411661733.975
11299499	214717320	0	1411582631.893
11299499	214668596	0	1411582859.219
11299499	214668596	0	1411582860.849
11299499	214680367	2	1411583723.022
11299499	214680367	2	1411583724.642
11299499	214853252	2	1411583923.501
11299499	214853252	2	1411583936.397
11299499	214853252	2	1411583938.373
11299499	214853252	2	1411583978.674
11299499	214853252	2	1411583980.344
11299499	214853252	2	1411583998.047
11299499	214853252	2	1411583999.95
11299499	214853252	2	1411584027.801
11299499	214853252	2	1411584029.696
11299499	214853252	2	1411584742.668
11299508	214849350	6	1411661735.555
11299508	214849350	6	1411661910.918
11299508	214849350	6	1411661966.068
11299509	214854317	9	1411745362.496
11299509	214854317	9	1411745365.216
11299514	214835032	5	1411751733.911
11299514	214819775	5	1411751791.519
11299514	214836253	0	1411751847.393
11299514	214533707	0	1411751869.854
11299514	214533718	0	1411752270.321
11299523	214600055	7	1411792642.042
11299523	214586983	7	1411792672.526
11299523	214586983	7	1411792690.012
11299529	214589079	1	1411806040.451
11299529	214589079	1	1411806175.553
11299529	214713080	1	1411806263.622
11299529	214713037	1	1411806285.217
11299533	214582940	0	1411720830.505
11299533	214582940	0	1411720833.977
11299534	214530705	1	1411463837.155
11299534	214530705	1	1411464023.199
11299536	214696753	5	1411581560.083
11299536	214696753	5	1411581670.764
11299536	214717265	5	1411581714.328
11299537	214550263	7	1411733166.865
11299537	214550263	7	1411733510.257
11299544	214509148	4	1411845922.795
11299544	214842735	4	1411846054.285
11299544	214842735	4	1411846155.687
11299544	214539238	4	1411846253.754
11299544	214509152	4	1411846321.45
